duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,src_bytes,dst_bytes,hot,logged_in,num_compromised,root_shell,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,source
12,0,0,0,1,1,0,0,0,0,1,54540,8314,0,0,0,1,1,144,22,1.0,0.86,0.03,1.0,0.56,0.36,0.6,255,75,0.04,0.02,0.0,0.0,0.01,0.02,0.08,0.16,0,gan
8,0,1,0,1,1,1,0,0,1,0,45908,5840,0,0,1,1,1,112,24,0.97,0.14,0.07,0.0,0.28,0.04,0.29,254,30,0.09,0.06,0.0,0.0,0.02,1.0,1.0,0.0,0,gan
6,0,1,0,1,0,0,0,0,1,0,53208,8315,2,0,0,0,0,1,25,0.0,0.45,0.2,0.2,0.27,0.04,0.38,144,54,0.08,0.05,0.03,1.0,0.67,0.0,0.01,0.08,0,gan
0,0,0,0,0,1,0,0,0,0,0,54060,8127,0,1,1,0,0,237,30,0.0,0.2,0.12,0.1,0.14,0.1,0.75,179,18,0.14,0.05,0.02,0.0,0.98,1.0,0.42,0.2,0,gan
8,0,1,0,0,1,0,0,0,1,1,0,4380,0,1,0,0,0,27,23,0.25,1.0,0.4,0.6,0.56,0.07,0.6,19,219,0.04,0.08,0.05,0.0,0.98,0.03,0.19,0.06,0,gan
2,0,0,0,1,1,0,0,0,1,0,54060,0,2,1,0,0,0,129,13,0.0,0.43,0.2,1.0,0.47,0.17,0.67,72,106,0.17,0.03,0.05,0.0,0.02,0.0,0.16,0.47,0,gan
6,0,1,0,1,1,0,0,0,1,0,47612,8127,0,0,0,0,1,73,25,0.88,0.43,0.05,0.14,0.13,0.43,0.07,52,61,1.0,0.08,0.04,1.0,0.01,0.0,0.5,0.5,0,gan
6,0,0,0,0,0,1,1,0,1,0,51,4380,2,0,1,0,1,268,14,0.88,0.95,0.0,0.33,0.05,0.08,0.22,249,37,0.25,0.09,0.0,1.0,0.82,0.0,0.42,0.32,0,gan
4,0,0,0,0,0,1,0,0,1,1,53776,8315,2,0,0,0,0,18,23,0.88,0.0,0.25,0.2,0.6,0.43,0.13,46,12,0.16,0.02,0.08,1.0,0.98,1.0,0.0,0.03,0,gan
13,0,0,0,0,1,0,1,0,1,1,53208,2920,2,1,0,1,0,243,20,0.93,0.39,0.6,0.25,0.32,0.21,0.07,2,30,0.04,0.04,0.33,0.0,0.99,0.02,0.32,0.07,0,gan
0,0,0,0,0,1,0,0,0,0,0,43232,7300,1,1,0,0,0,62,21,0.71,0.39,0.17,0.75,0.04,0.08,0.22,179,50,0.01,0.07,0.06,0.0,1.0,0.0,0.19,0.19,0,gan
4,0,1,0,0,0,1,0,0,1,0,49640,8315,0,0,1,0,0,127,21,0.95,0.83,0.75,0.5,0.02,0.0,0.2,70,110,0.09,0.05,0.17,0.0,0.98,0.01,0.03,0.01,0,gan
0,0,0,0,0,0,1,0,0,0,0,21048,0,2,0,0,0,0,31,7,0.0,0.95,0.2,0.25,0.51,0.08,0.12,127,20,1.0,0.18,0.01,0.0,1.0,0.03,0.02,0.01,0,gan
8,0,0,0,0,1,0,1,0,0,0,54540,5840,1,1,1,0,1,173,19,0.98,0.8,0.05,0.2,0.39,0.23,0.0,39,64,1.0,1.0,0.17,0.0,0.98,0.0,0.05,0.2,0,gan
13,0,1,0,0,0,0,0,0,0,0,47612,7300,0,1,0,0,0,269,9,0.98,1.0,0.67,0.33,0.32,0.1,0.0,179,10,0.13,0.03,0.04,0.0,0.0,0.03,0.45,0.33,0,gan
0,0,1,0,0,0,0,0,0,1,1,21048,4380,1,0,0,0,1,167,24,0.75,0.91,0.33,0.2,0.39,0.21,0.38,131,66,0.1,0.04,0.0,1.0,0.82,0.0,0.06,0.47,0,gan
12,0,0,0,0,1,0,0,0,1,0,21048,4380,1,1,1,0,0,243,4,0.17,0.9,0.0,0.75,0.62,0.14,0.38,89,31,0.26,0.18,0.0,1.0,1.0,1.0,1.0,0.02,0,gan
13,0,1,0,0,0,0,1,0,1,0,45908,5840,2,0,0,0,0,225,2,0.0,0.91,0.0,0.07,0.73,0.25,0.0,49,68,0.15,0.18,0.11,1.0,0.98,1.0,0.03,0.01,0,gan
0,0,0,0,0,1,0,0,0,0,0,54540,8127,2,0,1,0,0,104,19,0.98,0.65,0.05,0.14,0.27,0.15,0.0,18,21,0.67,0.79,0.17,1.0,1.0,0.02,0.0,0.5,0,gan
12,0,0,0,0,0,0,0,0,1,0,36256,2920,0,1,1,0,0,262,8,0.5,0.92,0.25,0.07,0.41,0.5,0.67,31,101,0.96,1.0,0.09,0.0,0.01,0.02,0.07,0.17,0,gan
5,0,0,0,0,1,0,0,0,1,0,29200,0,0,1,1,0,0,252,17,0.97,0.46,0.02,0.08,0.03,0.4,0.0,72,106,0.07,0.05,0.08,0.0,1.0,0.01,1.0,0.45,0,gan
0,0,1,0,1,1,1,0,0,0,0,51,7300,0,0,1,0,1,287,23,0.17,0.8,1.0,0.07,0.23,0.29,0.38,237,116,0.03,0.05,1.0,1.0,1.0,0.0,0.0,0.17,0,gan
4,0,1,0,0,1,0,0,0,1,0,36256,7300,0,1,1,0,0,31,16,0.93,0.39,0.5,0.14,0.03,0.38,0.38,32,134,0.23,0.06,0.03,0.0,0.03,0.0,0.06,0.11,0,gan
0,0,0,0,0,1,0,0,0,0,0,0,7300,2,0,1,0,0,14,15,0.95,0.86,0.4,0.33,0.44,0.09,1.0,102,100,0.07,0.33,0.03,1.0,0.0,0.0,0.42,0.11,0,gan
8,0,0,0,0,0,1,0,0,1,0,54060,7300,0,0,1,0,0,245,28,0.98,0.8,0.25,0.6,0.34,0.33,0.29,169,35,0.28,0.01,0.0,1.0,0.99,0.0,0.2,0.03,0,gan
6,0,1,0,0,0,1,0,0,0,0,51,4380,1,1,1,1,0,85,1,0.25,0.17,0.08,0.25,0.23,0.07,0.11,179,37,1.0,1.0,0.17,0.0,0.03,0.0,0.17,0.16,0,gan
8,0,1,0,0,0,0,0,0,0,0,49640,5840,2,1,0,0,0,20,7,0.75,0.9,0.17,0.0,0.42,0.04,0.07,26,116,0.28,0.09,0.08,1.0,0.99,0.02,0.0,0.35,0,gan
0,0,0,0,0,0,0,0,0,0,0,29200,0,1,1,0,0,1,124,5,1.0,0.25,1.0,0.75,0.08,0.29,0.06,255,64,0.18,0.02,0.0,0.0,0.03,0.02,0.34,0.0,0,gan
0,0,0,0,1,1,0,0,0,0,0,29200,8314,2,0,0,0,0,249,19,0.99,0.95,0.33,0.67,0.42,0.07,0.1,69,90,0.0,0.08,0.0,0.0,0.0,0.03,0.07,0.45,0,gan
13,0,1,0,0,0,0,0,0,1,0,47612,8314,1,1,0,1,0,20,7,0.88,0.17,0.33,0.25,0.23,0.07,1.0,255,110,0.25,0.05,0.0,1.0,1.0,0.03,1.0,0.0,0,gan
12,0,1,0,0,1,0,0,0,0,0,53208,8314,0,0,0,1,0,253,20,0.99,0.45,0.4,0.0,0.39,0.67,0.33,18,49,0.26,0.79,0.33,1.0,0.0,1.0,0.11,0.08,0,gan
6,0,0,0,0,0,0,0,0,0,0,53208,8315,1,1,1,0,1,68,19,0.71,0.26,0.33,0.11,0.45,0.14,1.0,167,107,0.3,0.02,0.0,1.0,0.0,0.02,0.06,0.32,0,gan
6,0,1,0,1,0,1,1,0,1,0,53776,2920,2,1,1,0,0,58,14,0.25,0.92,0.6,0.0,0.6,0.25,0.33,107,100,0.24,0.08,0.03,1.0,0.0,0.02,1.0,0.03,0,gan
6,0,0,0,1,0,0,0,0,0,0,0,8127,0,0,1,0,1,173,17,0.98,0.91,0.05,0.6,0.57,0.6,0.6,165,130,0.3,0.08,0.5,0.0,0.67,1.0,0.01,0.45,0,gan
4,0,1,0,1,0,0,1,0,0,0,54540,0,0,0,0,1,0,130,31,1.0,0.65,0.03,0.33,0.04,0.1,0.0,197,32,0.96,0.05,0.33,0.0,0.67,1.0,0.0,0.11,0,gan
12,0,0,0,0,0,0,0,0,0,1,54540,8314,0,1,1,0,0,41,16,0.97,0.86,0.5,0.17,0.88,0.09,0.13,104,179,0.1,0.08,0.07,0.0,1.0,0.03,0.26,0.05,0,gan
5,0,1,0,0,0,0,0,0,0,0,36256,8127,2,1,1,1,1,148,4,0.17,0.17,0.67,0.75,0.17,0.04,0.11,70,165,1.0,0.07,0.09,0.0,0.98,1.0,0.07,0.11,0,gan
13,0,0,0,0,0,0,0,0,0,0,43232,4380,0,1,1,0,0,76,23,0.0,0.0,0.07,0.75,0.06,0.0,0.2,240,203,0.13,0.03,0.05,1.0,1.0,1.0,1.0,0.11,0,gan
0,0,0,0,0,0,0,0,0,0,0,54540,8314,2,0,0,0,1,51,10,0.97,0.91,0.25,0.75,0.3,0.21,0.29,104,177,0.08,0.05,0.33,1.0,0.01,0.02,0.17,0.0,0,gan
2,0,0,0,1,0,1,1,0,1,0,43232,2920,0,0,1,1,0,215,13,0.5,0.12,0.5,0.14,0.32,0.36,0.06,175,30,0.25,0.06,0.0,1.0,0.0,0.01,0.06,0.0,0,gan
6,0,1,0,0,0,0,0,0,0,0,53208,7300,0,0,0,1,0,278,23,0.92,0.25,0.0,1.0,0.07,1.0,0.1,228,63,0.25,0.04,0.04,1.0,0.0,0.02,0.05,0.01,0,gan
12,0,1,0,0,0,0,1,0,1,0,51,5840,0,1,1,1,0,212,7,0.75,0.39,0.0,0.0,0.32,0.06,0.0,165,14,0.16,0.33,0.17,1.0,0.0,0.02,0.03,0.03,0,gan
13,0,1,0,0,1,0,0,0,0,0,43232,7300,1,1,0,0,0,269,19,0.17,0.65,0.4,0.5,0.8,0.09,0.12,24,67,0.12,1.0,0.05,0.0,0.98,1.0,0.2,0.02,0,gan
8,0,0,0,0,0,0,0,0,1,0,49640,8315,2,0,1,0,0,6,8,0.17,0.8,0.33,0.33,0.4,0.3,0.25,166,58,0.3,0.08,0.06,1.0,0.0,1.0,0.47,0.01,0,gan
0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,42,11,0.93,0.91,1.0,0.33,0.39,1.0,0.6,88,146,0.14,0.01,0.06,0.0,0.67,0.0,0.0,0.06,0,gan
0,0,1,0,0,0,0,0,0,1,0,54540,7300,2,0,0,0,1,142,15,1.0,0.17,0.03,0.67,0.67,0.23,0.5,6,45,0.22,0.33,0.04,1.0,0.02,1.0,0.19,0.33,0,gan
13,0,0,0,1,0,1,1,0,1,0,54540,5840,0,0,1,1,0,269,2,0.97,0.59,1.0,0.1,0.51,0.1,0.5,13,71,0.29,0.04,0.09,1.0,1.0,0.01,0.07,0.2,0,gan
12,0,0,0,0,1,1,0,0,1,1,29200,2920,0,0,1,0,0,252,30,0.88,0.43,1.0,1.0,0.15,0.06,0.11,167,177,0.13,0.0,0.07,0.0,0.98,0.01,0.08,0.08,0,gan
2,0,1,0,0,1,0,1,0,0,1,53776,8314,0,0,1,0,1,282,4,0.97,0.14,0.0,0.6,0.0,0.21,0.22,219,243,0.96,0.04,0.09,1.0,0.0,1.0,0.16,0.05,0,gan
12,0,0,0,0,0,0,1,0,1,1,54540,7300,2,1,0,1,0,6,16,0.75,0.46,0.75,0.17,0.57,0.15,0.5,68,249,0.11,0.33,0.09,0.0,0.0,0.01,0.07,0.32,0,gan
2,0,1,0,1,1,0,0,0,1,0,54060,7300,2,1,1,0,1,215,7,0.17,0.59,0.75,0.5,0.1,0.07,0.0,131,46,0.14,0.08,0.04,0.0,0.67,1.0,0.5,0.03,0,gan
12,0,0,0,0,1,0,0,0,1,0,49640,0,2,1,1,0,1,58,4,0.98,0.43,0.2,0.2,0.15,0.5,0.15,187,127,0.08,0.0,0.01,0.0,1.0,0.02,0.47,0.01,0,gan
6,0,0,0,1,0,1,1,0,1,1,29200,7300,0,0,0,0,1,269,12,0.99,1.0,0.03,0.6,0.39,0.17,0.0,49,240,0.02,0.33,0.33,0.0,0.0,0.03,0.16,0.03,0,gan
8,0,0,0,0,0,1,0,0,0,1,45908,2920,2,1,1,0,1,117,12,0.0,0.0,0.5,0.75,0.47,0.06,0.67,183,2,0.07,0.18,0.5,1.0,0.67,0.0,0.35,0.04,0,gan
0,0,1,0,0,1,0,0,0,1,1,54060,5840,0,1,1,1,0,284,4,0.99,0.8,0.12,0.17,0.88,0.43,0.12,167,69,0.11,0.06,0.05,0.0,0.99,1.0,0.42,0.08,0,gan
6,0,0,0,1,0,0,0,0,0,0,53776,8127,2,1,0,0,1,282,31,0.2,0.9,0.08,0.17,0.42,0.43,0.5,159,43,1.0,0.06,0.01,0.0,0.67,0.03,0.26,0.05,0,gan
0,0,0,0,0,1,0,0,0,1,1,49640,4380,1,0,0,1,1,85,4,0.0,0.17,0.33,0.25,0.92,0.04,0.0,13,255,0.26,0.02,1.0,0.0,0.99,0.0,0.06,0.5,0,gan
8,0,0,0,1,1,1,0,0,1,1,54540,8314,2,1,0,1,1,43,1,0.0,0.95,0.05,0.11,0.17,0.67,1.0,106,46,0.17,1.0,0.02,0.0,0.02,0.01,1.0,0.04,0,gan
2,0,0,0,1,0,0,0,0,0,0,21048,8127,2,0,1,1,0,204,22,0.0,0.9,0.25,0.4,0.04,0.19,0.29,34,20,0.01,0.06,0.07,1.0,0.99,0.0,0.34,0.35,0,gan
6,0,0,0,0,0,0,1,0,0,0,47612,0,0,0,0,0,1,129,8,0.93,1.0,0.03,0.08,0.15,1.0,0.09,165,11,0.29,0.08,0.02,0.0,0.0,1.0,0.42,0.02,0,gan
13,0,1,0,0,0,1,0,0,1,0,36256,4380,1,0,0,0,0,134,10,0.2,0.65,0.0,1.0,0.42,0.08,0.06,82,10,0.16,0.06,0.09,0.0,0.98,1.0,1.0,0.04,0,gan
0,0,1,0,0,0,0,1,0,0,1,54060,0,1,1,0,0,0,142,19,0.95,0.17,0.05,0.14,0.88,0.09,0.0,87,118,0.05,0.0,0.11,0.0,0.67,0.03,0.16,0.19,0,gan
5,0,0,0,0,1,0,1,0,0,0,47612,8314,0,0,0,1,0,272,25,1.0,0.46,0.29,0.67,0.17,0.11,0.0,183,175,0.16,0.02,0.05,0.0,0.01,0.0,0.45,0.11,0,gan
5,0,1,0,0,1,0,1,0,0,0,53776,2920,1,1,0,0,0,278,13,0.88,0.91,0.75,0.6,0.93,0.25,0.12,91,115,0.23,1.0,0.5,0.0,1.0,1.0,0.17,0.05,0,gan
0,0,1,0,0,1,0,0,0,1,0,49640,8315,0,0,0,0,0,134,1,0.95,0.83,0.25,0.14,0.0,0.36,0.06,102,35,0.09,0.07,0.01,0.0,0.0,0.03,0.45,0.34,0,gan
0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,149,22,0.0,0.26,0.08,0.0,0.08,0.25,0.13,115,70,0.03,0.05,0.06,1.0,0.99,0.0,0.19,0.2,0,gan
0,0,1,0,0,0,0,0,0,0,0,53208,8314,0,0,1,0,0,19,14,0.25,0.86,0.33,0.4,0.02,0.0,0.5,167,50,0.24,0.03,0.33,0.0,0.0,1.0,0.02,0.0,0,gan
8,0,0,0,1,1,0,0,0,1,0,21048,5840,1,0,0,1,0,272,19,0.14,0.86,0.17,0.0,0.16,0.6,0.29,85,2,0.25,0.06,0.04,0.0,0.67,0.02,0.04,0.0,0,gan
5,0,1,0,0,0,0,1,0,1,1,47612,5840,2,0,0,0,1,60,17,0.97,0.17,0.12,0.07,0.04,0.43,0.38,88,66,0.28,0.02,0.02,0.0,0.01,0.02,0.03,0.04,0,gan
4,0,0,0,0,0,1,1,0,0,0,51,5840,2,0,1,0,0,300,10,0.95,0.25,0.03,1.0,0.56,0.44,0.06,85,91,0.28,0.07,0.5,1.0,0.03,0.03,0.19,0.33,0,gan
8,0,1,0,0,0,0,0,0,1,0,49640,0,2,0,0,1,0,4,6,0.71,0.74,0.08,0.75,0.26,1.0,0.4,118,169,0.13,0.03,0.07,1.0,0.02,0.03,1.0,0.06,0,gan
5,0,0,0,0,0,0,0,0,0,0,54540,4380,2,0,0,0,0,175,11,1.0,0.74,0.25,1.0,0.0,0.67,0.6,165,14,0.09,0.04,0.03,0.0,0.67,0.0,0.08,0.17,0,gan
5,0,0,0,0,0,0,0,0,0,0,45908,8314,2,0,1,0,0,88,20,0.92,0.74,1.0,0.33,0.43,0.08,1.0,197,101,0.2,0.05,0.01,0.0,0.82,0.0,0.08,0.03,0,gan
0,0,0,0,1,1,0,1,0,0,0,54060,0,0,0,1,0,0,71,6,0.14,0.86,0.25,0.0,0.37,0.33,0.12,237,146,0.07,0.0,0.03,1.0,0.67,1.0,0.35,0.0,0,gan
2,0,1,0,1,0,0,0,0,0,1,0,8315,2,0,0,0,0,195,14,0.93,0.17,0.05,0.17,0.6,0.0,0.09,20,71,0.96,0.18,0.33,0.0,0.0,0.0,0.05,1.0,0,gan
5,0,1,0,1,1,1,1,0,1,0,36256,0,2,0,1,0,1,40,24,0.88,0.9,0.12,1.0,0.34,0.06,0.06,180,33,0.07,0.09,0.05,0.0,1.0,0.03,0.95,0.04,0,gan
12,0,0,0,0,1,0,0,0,0,0,47612,7300,0,0,0,0,0,297,8,0.0,0.14,0.17,0.67,0.36,0.4,0.09,82,31,0.82,0.02,0.09,0.0,1.0,0.0,0.33,0.08,0,gan
0,0,1,0,0,0,0,0,0,0,0,47612,8127,2,1,1,1,0,71,11,0.25,0.5,0.0,0.05,0.31,0.43,0.6,50,179,0.23,0.04,0.11,0.0,1.0,0.0,0.02,0.08,0,gan
0,0,1,0,0,0,0,0,0,0,0,21048,8315,1,1,0,1,0,287,22,0.2,0.91,0.6,0.2,1.0,0.44,0.33,243,249,0.15,0.08,0.11,0.0,0.98,0.03,0.06,0.06,0,gan
8,0,0,0,0,1,0,0,0,0,0,29200,8315,0,1,1,0,0,80,22,0.99,0.0,0.29,0.11,0.28,0.5,0.4,255,159,0.09,0.0,0.01,0.0,1.0,0.03,0.19,0.01,0,gan
6,0,0,0,0,0,0,0,0,0,0,54060,5840,0,0,0,0,0,31,3,0.2,0.39,0.17,0.2,0.24,0.05,0.0,82,100,0.06,0.02,0.25,1.0,0.02,0.03,0.06,0.07,0,gan
4,0,1,0,1,0,1,0,0,0,0,53208,7300,2,1,0,1,0,31,13,0.95,0.74,0.25,0.75,0.8,0.06,0.18,100,92,0.12,0.09,0.5,0.0,0.03,0.0,0.0,0.06,0,gan
6,0,0,0,1,1,1,0,0,0,0,0,8314,2,0,0,0,0,46,18,0.0,0.45,0.07,0.17,0.17,0.06,0.11,213,219,0.67,0.05,1.0,0.0,0.67,0.01,0.33,0.01,0,gan
12,0,1,0,1,1,0,0,0,0,1,51,2920,0,1,1,0,1,296,15,0.5,0.0,0.33,0.11,0.0,0.07,0.1,169,34,0.05,1.0,0.02,0.0,0.03,1.0,1.0,0.05,0,gan
12,0,1,0,0,0,0,0,0,0,1,43232,4380,0,1,1,0,0,300,1,0.93,0.74,0.75,0.07,0.21,0.1,0.67,101,246,0.26,0.02,0.05,0.0,1.0,0.0,0.08,0.04,0,gan
0,0,0,0,0,1,0,0,0,1,0,0,4380,2,0,1,0,1,53,24,0.5,0.12,0.67,0.33,0.1,0.18,0.15,87,118,0.02,0.79,0.06,0.0,0.82,1.0,0.01,0.16,0,gan
2,0,0,0,0,0,0,1,0,1,0,21048,7300,0,1,0,1,0,101,9,0.0,0.2,0.75,0.14,1.0,0.25,0.1,69,41,0.3,0.0,0.09,0.0,0.02,0.0,0.05,0.5,0,gan
6,0,0,0,0,1,0,0,0,1,0,54540,2920,0,0,0,1,0,51,13,0.2,0.5,0.2,0.0,0.39,0.17,0.22,88,64,0.01,0.06,0.03,0.0,0.82,0.0,1.0,0.06,0,gan
8,0,0,0,0,0,1,0,0,1,1,29200,8127,1,1,1,1,0,65,13,0.0,0.59,0.6,0.4,0.31,0.2,0.4,85,100,0.2,0.0,0.01,1.0,0.98,0.0,0.06,0.08,0,gan
13,0,1,0,0,1,1,1,0,0,0,54060,2920,2,1,0,0,1,289,18,0.2,0.59,0.08,1.0,0.23,0.18,0.25,251,116,0.17,0.04,0.08,0.0,0.0,0.0,0.03,0.01,0,gan
0,0,0,0,0,1,0,0,0,0,0,0,4380,1,1,1,0,0,127,17,0.99,0.2,0.33,0.67,0.56,0.21,0.5,179,70,0.1,0.18,0.02,0.0,0.67,0.02,0.08,0.35,0,gan
2,0,1,0,0,0,0,0,0,0,0,29200,8314,1,0,1,0,0,64,6,0.93,0.83,0.07,0.05,0.08,0.13,0.1,3,19,0.13,0.0,0.01,1.0,0.02,1.0,0.33,0.01,0,gan
0,0,0,0,0,0,0,1,0,0,0,54540,2920,1,0,0,0,0,39,4,0.92,0.26,0.02,0.25,0.41,0.12,0.1,255,9,0.18,0.04,0.0,0.0,0.01,0.01,0.0,0.45,0,gan
0,0,1,0,0,1,0,0,0,1,0,43232,0,2,1,0,0,0,69,7,0.95,0.36,0.02,0.07,0.63,0.29,0.38,135,69,0.24,1.0,0.17,0.0,0.02,0.0,0.0,0.33,0,gan
12,0,0,0,1,1,0,0,0,0,1,49640,4380,2,1,0,0,0,278,11,0.2,0.36,0.33,0.17,0.31,0.04,1.0,3,57,0.67,0.08,0.5,1.0,0.82,0.0,0.19,0.01,0,gan
12,0,1,0,0,0,0,0,0,1,0,21048,7300,1,1,0,1,1,76,31,0.97,0.74,0.67,1.0,0.34,0.06,0.1,155,107,0.1,0.18,0.09,0.0,0.99,0.03,0.06,0.34,0,gan
12,0,0,0,1,1,0,0,0,0,1,54540,0,0,1,0,1,1,41,19,0.98,0.25,1.0,0.75,0.92,0.6,0.2,61,181,0.67,0.02,0.01,1.0,0.82,0.03,0.34,0.47,0,gan
6,0,0,0,1,0,1,0,0,0,0,54540,0,0,0,0,0,0,227,6,0.0,0.36,0.4,1.0,0.67,0.43,0.09,24,175,0.04,0.07,0.08,1.0,0.03,0.01,0.03,0.0,0,gan
6,0,0,0,0,0,0,1,0,1,1,53776,2920,2,1,1,0,0,290,16,0.2,0.25,0.4,0.33,0.93,0.0,0.38,57,45,0.09,0.06,0.11,0.0,0.0,1.0,0.34,0.47,0,gan
0,0,1,0,0,1,0,1,0,0,0,54540,5840,1,0,1,0,0,136,11,0.99,0.45,0.6,0.67,0.5,0.44,0.18,15,25,0.14,0.33,0.01,1.0,0.0,1.0,0.45,0.33,0,gan
2,0,0,0,0,0,0,1,0,0,1,36256,4380,0,1,1,0,0,103,30,0.0,0.89,0.5,0.07,0.02,0.0,0.38,100,243,0.22,0.33,0.05,0.0,1.0,0.02,0.32,0.06,0,gan
5,0,0,0,0,0,0,0,0,0,0,54060,8314,0,0,0,0,0,64,19,0.2,0.25,0.2,0.6,0.57,0.38,0.09,152,104,0.05,0.04,0.0,0.0,0.67,1.0,0.33,0.04,0,gan
4,0,0,0,0,0,0,0,0,0,0,43232,8314,2,0,0,0,1,102,3,0.0,0.83,0.2,0.05,0.12,0.33,0.0,165,20,0.3,0.79,0.08,1.0,0.99,0.02,0.05,0.04,0,gan
4,0,1,0,0,0,0,1,0,0,1,0,7300,1,0,0,0,0,226,28,0.0,0.65,0.4,1.0,0.29,0.19,0.75,169,57,0.01,0.08,0.33,0.0,1.0,0.03,0.01,0.33,0,gan
0,0,1,0,0,0,0,0,0,0,0,21048,2920,0,1,1,0,0,129,4,0.0,0.14,0.33,0.4,0.24,0.13,0.11,75,4,0.11,0.0,0.03,1.0,0.67,0.02,0.47,0.0,0,gan
6,0,1,0,0,1,0,0,0,0,1,53208,8315,2,0,1,0,0,206,3,1.0,0.59,0.67,0.0,0.37,0.08,0.0,90,31,0.1,0.09,0.11,0.0,0.01,1.0,0.07,0.5,0,gan
2,0,0,0,0,0,0,0,0,0,1,43232,7300,0,0,1,1,1,221,17,1.0,0.0,0.6,0.14,0.93,0.33,0.29,246,18,0.96,0.02,0.06,1.0,0.98,0.02,0.02,0.0,0,gan
8,0,0,0,0,0,0,0,0,0,0,54540,8127,0,1,0,0,0,172,1,1.0,0.25,0.05,0.05,0.05,0.17,0.2,131,75,0.11,0.07,0.04,1.0,0.82,0.03,0.08,0.03,0,gan
13,0,1,0,0,0,0,0,0,0,1,29200,8314,2,1,1,1,0,49,8,0.93,0.12,0.75,0.2,0.51,0.44,0.25,68,19,1.0,0.06,0.5,0.0,0.67,0.03,0.06,0.19,0,gan
4,0,1,0,0,1,0,1,0,1,1,51,0,0,0,0,0,0,107,30,0.95,0.94,0.25,0.05,0.41,0.21,0.1,41,20,0.02,0.09,0.5,1.0,0.67,0.0,0.11,0.33,0,gan
2,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,237,7,1.0,0.26,0.02,0.4,0.37,0.67,0.13,247,11,0.24,0.03,0.01,0.0,0.02,1.0,0.0,0.03,0,gan
8,0,0,0,0,1,0,1,0,1,1,0,7300,0,0,0,1,0,5,5,0.17,0.92,0.12,0.67,0.09,0.3,0.18,31,50,0.16,1.0,0.11,0.0,0.99,0.0,0.26,0.16,0,gan
4,0,0,0,0,0,0,0,0,1,1,54540,5840,0,0,1,0,0,107,3,0.17,0.55,0.75,0.08,1.0,0.36,0.0,169,22,0.17,1.0,0.09,1.0,0.0,1.0,0.5,0.01,0,gan
0,0,0,0,0,0,0,0,0,1,1,54060,5840,2,1,0,1,0,221,30,0.95,0.46,0.33,0.07,0.08,0.09,0.6,38,15,0.29,0.0,0.03,0.0,0.01,0.0,0.03,0.03,0,gan
6,0,1,0,0,1,0,1,0,1,0,54060,8315,0,1,0,1,1,269,5,1.0,0.67,0.17,0.11,0.34,0.25,0.12,3,159,0.25,0.06,0.01,1.0,0.0,1.0,0.05,0.19,0,gan
8,0,0,0,0,0,0,0,0,0,0,53208,0,0,1,1,0,1,19,10,0.92,0.36,0.05,0.14,0.32,0.29,0.6,165,19,0.18,0.06,0.5,1.0,0.02,0.02,0.95,0.01,0,gan
6,0,0,0,0,0,0,0,0,0,0,54540,4380,2,1,0,0,0,58,12,0.88,0.67,0.02,0.07,0.33,0.18,0.06,135,131,0.23,0.02,0.0,1.0,0.98,0.0,0.33,1.0,0,gan
13,0,1,0,1,0,0,1,0,0,0,49640,4380,0,0,1,1,1,14,23,0.14,0.83,0.17,0.25,0.67,0.44,0.38,254,44,0.02,0.03,0.06,0.0,0.0,0.0,0.0,0.17,0,gan
8,0,0,0,0,0,0,0,0,0,0,54060,5840,2,0,0,0,0,268,14,0.75,0.95,1.0,0.2,0.57,0.13,0.6,19,41,0.2,0.0,0.0,1.0,0.98,0.0,0.35,0.35,0,gan
5,0,0,0,0,0,0,0,0,0,0,49640,8315,0,1,1,1,1,210,19,0.17,0.95,0.2,0.4,0.63,0.38,0.75,9,84,0.23,0.09,0.06,0.0,1.0,0.01,0.04,0.01,0,gan
0,0,0,0,0,1,1,0,0,1,0,47612,2920,2,0,1,1,0,108,31,0.95,0.0,0.4,0.1,0.06,0.38,0.33,197,72,0.67,0.05,0.17,0.0,0.99,0.01,0.47,0.11,0,gan
0,0,0,0,0,1,0,1,0,1,0,54060,0,0,1,1,0,0,221,11,0.25,0.83,0.29,0.2,0.1,0.09,0.6,101,7,0.13,0.18,0.03,0.0,0.02,1.0,0.06,0.42,0,gan
4,0,1,0,1,0,1,1,0,1,1,51,2920,0,0,0,1,1,12,24,0.17,0.95,0.33,0.0,0.31,0.5,0.09,94,169,0.17,0.06,0.04,0.0,0.98,0.02,0.35,0.26,0,gan
