,duration,flag_OTH,flag_REJ,flag_RSTO,flag_RSTR,flag_S0,flag_S1,flag_S2,flag_S3,flag_SF,flag_SH,src_bytes,dst_bytes,hot,logged_in,num_compromised,root_shell,num_access_files,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,class,source
1131,0,0,0,0,0,0,0,0,0,1,0,217,1850,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,19,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,1,original
5545,0,0,0,0,0,0,0,0,0,1,0,255,5465,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.04,0.0,0.0,0.0,0.0,1,original
7985,0,0,0,0,0,0,0,0,0,1,0,219,375,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,255,1.0,0.0,0.01,0.03,0.0,0.01,0.0,0.0,1,original
4111,0,0,0,0,0,0,0,0,0,1,0,235,1028,0,1,0,0,0,10,12,0.0,0.0,0.0,0.0,1.0,0.0,0.25,38,199,1.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,1,original
2769,0,0,0,0,0,0,0,0,0,1,0,211,861,0,1,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,151,204,1.0,0.0,0.01,0.05,0.0,0.0,0.0,0.0,1,original
920,0,0,0,0,0,0,0,0,0,1,0,178,6462,0,1,0,0,0,1,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,66,102,1.0,0.0,0.02,0.04,0.0,0.01,0.0,0.0,1,original
6795,0,0,0,0,0,0,0,0,0,1,0,288,2506,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,17,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,1,original
3587,0,0,0,0,0,0,0,0,0,1,0,307,1109,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,108,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
3959,0,0,0,0,0,0,0,0,0,1,0,213,282,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,60,1.0,0.0,0.09,0.2,0.0,0.0,0.0,0.0,1,original
38,0,0,0,0,0,0,0,0,0,1,0,237,511,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.01,0.0,0.0,0.0,0.0,1,original
4459,0,0,0,0,0,0,0,0,0,1,0,325,2077,0,1,0,0,0,7,10,0.0,0.0,0.0,0.0,1.0,0.0,0.3,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4278,0,0,0,0,0,0,0,0,0,1,0,382,526,0,1,0,0,0,1,8,0.0,0.0,0.0,0.0,1.0,0.0,0.25,54,255,1.0,0.0,0.02,0.06,0.0,0.0,0.0,0.0,1,original
2983,0,0,0,0,0,0,0,0,0,1,0,386,296,0,1,0,0,0,9,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,1,original
5290,0,0,0,0,0,0,0,0,0,1,0,237,394,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,1,original
8096,0,0,0,0,0,0,0,0,0,1,0,315,283,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15,255,1.0,0.0,0.07,0.04,0.0,0.0,0.0,0.0,1,original
5217,0,0,0,0,0,0,0,0,0,1,0,294,1536,0,1,0,0,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,144,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
2667,0,0,0,0,0,0,0,0,0,1,0,282,3200,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3223,0,0,0,0,0,0,0,0,0,1,0,225,2117,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.06,0.0,0.0,0.0,0.0,1,original
1182,0,0,0,0,0,0,0,0,0,1,0,325,1433,0,1,0,0,0,7,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,177,215,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
7365,0,0,0,0,0,0,0,0,0,1,0,308,1924,0,1,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,180,255,1.0,0.0,0.01,0.02,0.0,0.0,0.01,0.03,1,original
614,0,0,0,0,0,0,0,0,0,1,0,223,1630,0,1,0,0,0,10,11,0.0,0.0,0.0,0.0,1.0,0.0,0.18,53,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,original
7963,0,0,0,0,0,0,0,0,0,1,0,159,9275,0,1,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,255,1.0,0.0,0.02,0.04,0.0,0.01,0.02,0.0,1,original
1466,0,0,0,0,0,0,0,0,0,1,0,318,357,0,1,0,0,0,18,20,0.0,0.0,0.0,0.0,1.0,0.0,0.15,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4497,0,0,0,0,0,0,0,0,0,1,0,247,504,0,1,0,0,0,30,30,0.0,0.0,0.0,0.0,1.0,0.0,0.0,203,255,1.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,original
3042,0,0,0,0,0,0,0,0,0,1,0,238,27928,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,255,1.0,0.0,1.0,0.07,0.0,0.0,0.0,0.0,1,original
934,0,0,0,0,0,0,0,0,0,1,0,219,2551,1,1,0,1,0,11,11,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11,255,1.0,0.0,0.09,0.05,0.0,0.0,0.0,0.0,1,original
2419,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,7,0.88,1.0,0.12,0.0,0.88,0.25,0.0,255,8,0.03,0.06,0.0,0.0,1.0,1.0,0.0,0.0,0,original
5085,0,0,0,0,0,0,0,0,0,1,0,236,667,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,59,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1,original
7323,0,0,0,0,0,0,0,0,0,1,0,295,1408,0,1,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,105,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
6575,0,0,0,0,0,0,0,0,0,1,0,211,2530,0,1,0,0,0,36,36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,128,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
4822,0,0,0,0,0,0,0,0,0,1,0,203,277,0,1,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,173,255,1.0,0.0,0.01,0.04,0.0,0.0,0.0,0.0,1,original
826,0,0,0,0,0,0,0,0,0,1,0,186,256,0,1,0,0,0,6,7,0.0,0.0,0.0,0.0,1.0,0.0,0.29,26,255,1.0,0.0,0.04,0.03,0.0,0.0,0.0,0.0,1,original
1521,0,0,0,0,0,0,0,0,0,1,0,251,1917,0,1,0,0,0,2,47,0.0,0.0,0.0,0.0,1.0,0.0,0.11,43,255,1.0,0.0,0.02,0.05,0.02,0.01,0.0,0.0,1,original
2930,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41,11,0.98,1.0,0.02,0.0,0.27,0.12,0.0,255,43,0.17,0.04,0.0,0.0,1.0,1.0,0.0,0.0,0,original
4232,15,0,0,0,0,0,0,0,0,1,0,293,128,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,255,1.0,0.0,0.33,0.05,0.0,0.0,0.0,0.0,1,original
628,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,7,0.0,0.0,1.0,1.0,0.03,0.07,0.0,255,7,0.03,0.07,0.0,0.0,0.0,0.0,1.0,1.0,0,original
4430,0,0,0,0,0,0,0,0,0,1,0,232,1541,0,1,0,0,0,15,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3853,0,0,0,0,0,0,0,0,0,1,0,192,11572,0,1,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,3,255,1.0,0.0,0.33,0.02,0.0,0.0,0.0,0.0,1,original
390,0,0,0,0,0,0,0,0,0,1,0,330,13508,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,24,1.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,1,original
4345,0,0,0,0,0,0,0,0,0,1,0,244,2353,0,1,0,0,0,33,35,0.0,0.0,0.0,0.0,1.0,0.0,0.06,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7899,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,8,85,1.0,0.0,0.12,0.21,0.0,0.01,1.0,0.84,1,original
5913,0,0,0,0,0,0,0,0,0,1,0,305,3819,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,255,1.0,0.0,0.12,0.03,0.0,0.0,0.0,0.0,1,original
3990,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,2,2,0.0,0.0,0.5,0.5,1.0,0.0,0.0,49,49,1.0,0.0,0.02,0.0,0.0,0.0,0.02,0.02,0,original
400,0,0,0,0,0,0,0,0,0,1,0,172,15119,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,159,255,1.0,0.0,0.01,0.02,0.0,0.0,0.02,0.01,1,original
4806,0,0,0,0,0,0,0,0,0,1,0,236,327,0,1,0,0,0,3,13,0.0,0.0,0.0,0.0,1.0,0.0,0.31,132,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
5135,0,0,0,0,1,0,0,0,0,0,0,54060,7300,1,1,0,0,0,4,4,0.0,0.0,0.25,0.25,1.0,0.0,0.0,19,19,1.0,0.0,0.05,0.0,0.0,0.0,0.11,0.11,0,original
6556,0,0,0,0,0,0,0,0,0,1,0,307,891,0,1,0,0,0,17,17,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3359,0,0,0,0,0,0,0,0,0,1,0,236,26817,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
46,0,0,0,0,0,0,0,0,0,1,0,261,8412,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5657,0,0,0,0,0,0,0,0,0,1,0,294,832,0,1,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,171,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
7805,0,0,0,0,0,0,0,0,0,1,0,234,23776,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62,236,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1,original
7990,0,0,0,0,0,0,0,0,0,1,0,331,2109,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,62,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,1,original
3642,0,0,0,0,0,0,0,0,0,1,0,278,6423,0,1,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.05,0.0,0.0,0.0,0.0,1,original
3726,0,0,0,0,0,0,0,0,0,1,0,527,7055,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,43,255,1.0,0.0,0.02,0.07,0.0,0.0,0.91,0.94,1,original
5208,0,0,0,0,0,0,0,0,0,1,0,317,458,0,1,0,0,0,10,12,0.0,0.0,0.0,0.0,1.0,0.0,0.25,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5319,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,65,20,1.0,1.0,0.0,0.0,0.31,0.06,0.0,255,65,0.25,0.02,0.01,0.0,1.0,1.0,0.0,0.0,0,original
7866,0,0,0,0,0,0,0,0,0,1,0,185,7225,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,25,1.0,0.0,0.14,0.08,0.0,0.0,0.0,0.0,1,original
2421,0,0,0,0,0,0,0,0,0,1,0,210,1108,0,1,0,0,0,19,24,0.0,0.0,0.0,0.0,1.0,0.0,0.12,54,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,original
5604,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,3,3,0.0,0.0,0.33,0.33,1.0,0.0,0.0,96,96,1.0,0.0,0.01,0.0,0.0,0.0,0.16,0.16,0,original
1750,0,0,0,0,0,0,0,0,0,1,0,237,5939,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7836,0,0,0,0,0,0,0,0,0,1,0,201,4080,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,158,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,1,original
6643,0,0,0,0,1,0,0,0,0,0,0,53208,7300,1,1,0,0,0,4,3,0.0,0.0,0.25,0.33,0.75,0.5,0.0,72,72,1.0,0.0,0.01,0.0,0.0,0.0,0.04,0.04,0,original
4062,0,0,0,0,0,0,0,0,0,1,0,327,1357,0,1,0,0,0,37,54,0.0,0.0,0.0,0.0,1.0,0.0,0.07,148,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
7676,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73,18,1.0,1.0,0.0,0.0,0.25,0.05,0.0,255,58,0.23,0.02,0.02,0.0,1.0,1.0,0.0,0.0,0,original
338,0,0,0,0,0,0,0,0,0,1,0,290,1704,0,1,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,20,255,1.0,0.0,0.05,0.02,0.0,0.0,0.0,0.0,1,original
215,475,0,0,0,0,0,0,0,0,1,0,314,266,0,1,0,0,0,11,12,0.0,0.0,0.0,0.08,1.0,0.0,0.17,255,239,0.94,0.02,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3663,0,0,0,0,0,0,0,0,0,1,0,321,3742,0,1,0,0,0,2,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,32,203,1.0,0.0,0.03,0.08,0.0,0.0,0.0,0.0,1,original
1341,0,0,0,0,0,0,0,0,0,1,0,304,1918,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,90,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
7420,0,0,0,0,0,0,0,0,0,1,0,316,268,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,225,0.88,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1,original
7847,0,0,0,0,0,0,0,0,0,1,0,227,392,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3894,0,0,0,0,0,0,0,0,0,1,0,306,1104,0,1,0,0,0,11,12,0.0,0.0,0.0,0.0,1.0,0.0,0.17,11,255,1.0,0.0,0.09,0.04,0.0,0.0,0.0,0.0,1,original
3640,0,0,0,0,0,0,0,0,0,1,0,237,1481,0,1,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115,255,1.0,0.0,0.01,0.01,0.0,0.0,0.0,0.0,1,original
329,0,0,0,0,0,0,0,0,0,1,0,158,38643,0,1,0,0,0,1,13,0.0,0.0,0.0,0.0,1.0,0.0,0.23,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6383,0,0,0,0,0,0,0,0,0,1,0,196,578,0,1,0,0,0,38,38,0.0,0.0,0.0,0.0,1.0,0.0,0.0,152,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
3004,0,0,0,0,0,0,0,0,0,1,0,370,398,0,1,0,0,0,4,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1,original
7745,0,0,0,0,0,0,0,0,0,1,0,319,525,0,1,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,255,1.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,1,original
3115,0,0,0,0,0,0,0,0,0,1,0,329,453,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.03,0.0,0.0,0.0,0.0,1,original
7839,0,0,0,0,0,0,0,0,0,1,0,269,10229,0,1,0,0,0,1,13,0.0,0.0,0.0,0.0,1.0,0.0,0.15,45,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,1,original
2322,0,0,0,0,0,0,0,0,0,1,0,182,686,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27,255,1.0,0.0,0.04,0.04,0.0,0.0,0.0,0.0,1,original
4197,0,0,0,0,0,0,0,0,0,1,0,385,361,0,1,0,0,0,2,7,0.0,0.0,0.0,0.0,1.0,0.0,0.43,22,231,1.0,0.0,0.05,0.22,0.0,0.0,0.14,0.81,1,original
3549,0,0,0,0,0,0,0,0,0,1,0,327,650,0,1,0,0,0,19,21,0.0,0.0,0.0,0.0,1.0,0.0,0.1,248,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,original
1458,0,0,0,0,0,0,0,0,0,1,0,217,1884,0,1,0,0,0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,0.21,1,255,1.0,0.0,1.0,0.07,0.0,0.01,0.0,0.01,1,original
171,0,0,0,0,0,0,0,0,0,1,0,364,6914,0,1,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4203,0,0,0,0,0,0,0,0,0,1,0,282,3062,0,1,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24,255,1.0,0.0,0.04,0.02,0.0,0.0,0.0,0.0,1,original
6792,0,0,0,0,0,0,0,0,0,1,0,295,2649,0,1,0,0,0,2,28,0.0,0.0,0.0,0.0,1.0,0.0,0.07,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
3569,0,0,0,0,0,0,0,0,0,1,0,289,3780,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,54,63,1.0,0.0,0.02,0.08,0.0,0.0,0.02,0.02,1,original
4226,0,0,0,0,0,0,0,0,0,1,0,217,312,0,1,0,0,0,7,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5158,0,0,0,0,0,0,0,0,0,1,0,228,7333,0,1,0,0,0,1,29,0.0,0.0,0.0,0.0,1.0,0.0,0.07,1,255,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,1,original
7473,0,0,0,0,0,0,0,0,0,1,0,298,4930,0,1,0,0,0,4,24,0.0,0.0,0.0,0.0,1.0,0.0,0.08,178,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
6185,0,0,0,0,0,0,0,0,0,1,0,197,5989,0,1,0,0,0,8,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6682,0,0,0,0,0,0,0,0,0,1,0,299,72160,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,48,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,original
938,0,0,0,0,0,0,0,0,0,1,0,216,3270,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,38,1.0,0.0,0.14,0.05,0.0,0.0,0.0,0.0,1,original
60,0,0,0,0,0,0,0,0,0,1,0,201,1938,0,1,0,0,0,19,34,0.0,0.0,0.0,0.0,1.0,0.0,0.06,44,255,1.0,0.0,0.02,0.03,0.0,0.0,0.0,0.0,1,original
1240,0,0,0,0,0,0,0,0,0,1,0,237,3622,0,1,0,0,0,10,17,0.0,0.0,0.0,0.0,1.0,0.0,0.18,10,255,1.0,0.0,0.1,0.04,0.0,0.0,0.0,0.0,1,original
5760,0,0,0,0,0,0,0,0,0,1,0,352,1695,0,1,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
5136,0,0,0,0,0,0,0,0,0,1,0,323,7355,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,209,255,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1,original
7018,0,0,0,0,0,0,0,0,0,1,0,297,798,0,1,0,0,0,4,33,0.0,0.0,0.0,0.0,1.0,0.0,0.06,22,254,1.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,1,original
2120,0,0,0,0,0,0,0,0,0,1,0,222,2985,0,1,0,0,0,5,23,0.0,0.0,0.0,0.0,1.0,0.0,0.22,61,255,1.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,1,original
1524,0,0,0,0,0,0,0,0,0,1,0,226,1110,0,1,0,0,0,6,6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,41,255,1.0,0.0,0.02,0.07,0.0,0.0,0.0,0.0,1,original
153,0,0,0,0,0,0,0,0,0,1,0,335,1212,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,255,1.0,0.0,0.14,0.21,0.0,0.01,0.43,0.96,1,original
6344,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1,155,1.0,0.0,1.0,0.06,0.0,0.0,1.0,0.73,1,original
481,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,164,136,0.83,0.01,0.01,0.0,0.0,0.0,0.83,1.0,1,original
6122,0,0,0,0,0,0,0,0,0,1,0,220,294,0,1,0,0,0,19,41,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4460,0,0,0,0,0,0,0,0,0,1,0,219,12044,0,1,0,0,0,1,19,0.0,0.0,0.0,0.0,1.0,0.0,0.11,4,255,1.0,0.0,0.25,0.01,0.0,0.0,0.0,0.0,1,original
3920,0,0,0,0,0,0,0,0,0,1,0,214,1443,0,1,0,0,0,37,37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,37,255,1.0,0.0,0.03,0.05,0.0,0.0,0.0,0.0,1,original
1762,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,4,4,0.0,0.0,0.25,0.25,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0,original
750,0,0,0,0,0,0,1,0,0,0,0,264,14600,0,1,0,0,0,1,3,1.0,0.33,0.0,0.0,1.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.0,0.0,1,original
1785,0,0,0,0,0,0,0,0,0,1,0,286,2055,0,1,0,0,0,15,15,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
6743,0,0,0,0,0,0,0,0,0,1,0,251,232,0,1,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,21,255,1.0,0.0,0.05,0.06,0.0,0.0,0.0,0.0,1,original
6212,0,0,0,0,0,0,0,0,0,1,0,277,308,0,1,0,0,0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.6,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4501,0,0,0,0,0,0,0,0,0,1,0,294,6264,0,1,0,0,0,22,22,0.0,0.0,0.0,0.0,1.0,0.0,0.0,50,255,1.0,0.0,0.02,0.05,0.0,0.0,0.0,0.0,1,original
4853,0,0,0,0,0,0,0,0,0,1,0,54540,8314,2,1,1,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,91,91,1.0,0.0,0.01,0.0,0.01,0.01,0.01,0.01,0,original
2711,0,0,0,0,0,0,0,0,0,1,0,204,260,0,1,0,0,0,16,16,0.0,0.0,0.0,0.0,1.0,0.0,0.0,16,255,1.0,0.0,0.06,0.09,0.0,0.0,0.0,0.0,1,original
6558,0,0,0,0,0,0,0,0,0,1,0,317,2989,0,1,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
4193,0,0,0,1,0,0,0,0,0,0,0,257,0,2,1,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,142,255,1.0,0.0,0.01,0.03,0.0,0.0,0.01,0.01,1,original
1333,0,0,0,0,0,0,0,0,0,1,0,262,680,0,1,0,0,0,1,4,0.0,0.0,0.0,0.25,1.0,0.0,0.75,77,255,1.0,0.0,0.01,0.02,0.0,0.01,0.0,0.0,1,original
7225,0,0,0,0,0,0,0,0,0,1,0,231,1187,0,1,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2854,0,0,0,0,0,0,0,0,0,1,0,246,9002,0,1,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,146,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,1,original
186,0,0,0,0,0,0,0,0,0,1,0,256,4486,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,250,0.98,0.01,0.0,0.0,0.0,0.0,0.01,0.01,1,original
1136,0,0,0,0,0,0,0,0,0,1,0,227,486,0,1,0,0,0,18,22,0.0,0.0,0.0,0.0,1.0,0.0,0.18,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
2058,0,0,0,0,0,0,0,0,0,1,0,221,4951,0,1,0,0,0,24,24,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,original
